"","nlc2022_7class","T_MAPCODE","lk_kirsten","n"
"3779","6","Dg4","8",0
"3780","7","Dg4","8",0
"3781","1","Dg5","8",0
"3782","2","Dg5","8",0
"3783","3","Dg5","8",0
"3784","4","Dg5","8",0
"3785","5","Dg5","8",0
"3786","6","Dg5","8",0
"3787","7","Dg5","8",0
"3788","1","Dg6","8",0
"3789","2","Dg6","8",0
"3790","3","Dg6","8",0
"3791","4","Dg6","8",0
"3792","5","Dg6","8",0
"3793","6","Dg6","8",0
"3794","7","Dg6","8",0
"3795","1","Dg7","8",0
"3796","2","Dg7","8",0
"3797","3","Dg7","8",0
"3798","4","Dg7","8",0
"3799","5","Dg7","8",0
"3800","6","Dg7","8",0
"3801","7","Dg7","8",0
"3802","1","Dg8","8",0
"3803","2","Dg8","8",0
"3804","3","Dg8","8",0
"3805","4","Dg8","8",0
"3806","5","Dg8","8",0
"3807","6","Dg8","8",0
"3808","7","Dg8","8",0
"3809","1","Dg9","8",0
"3810","2","Dg9","8",0
"3811","3","Dg9","8",0
"3812","4","Dg9","8",0
"3813","5","Dg9","8",0
"3814","6","Dg9","8",0
"3815","7","Dg9","8",0
"3816","1","Dn1","8",0
"3817","2","Dn1","8",0
"3818","3","Dn1","8",0
"3819","4","Dn1","8",0
"3820","5","Dn1","8",0
"3821","6","Dn1","8",0
"3822","7","Dn1","8",0
"3823","1","Dn2","8",0
"3824","2","Dn2","8",0
"3825","3","Dn2","8",0
"3826","4","Dn2","8",0
"3827","5","Dn2","8",0
"3828","6","Dn2","8",0
"3829","7","Dn2","8",0
"3830","1","Dn3","8",0
"3831","2","Dn3","8",0
"3832","3","Dn3","8",0
"3833","4","Dn3","8",0
"3834","5","Dn3","8",0
"3835","6","Dn3","8",0
"3836","7","Dn3","8",0
"3837","1","Dn4","8",0
"3838","2","Dn4","8",0
"3839","3","Dn4","8",0
"3840","4","Dn4","8",0
"3841","5","Dn4","8",0
"3842","6","Dn4","8",0
"3843","7","Dn4","8",0
"3844","1","Dn5","8",0
"3845","2","Dn5","8",0
"3846","3","Dn5","8",0
"3847","4","Dn5","8",0
"3848","5","Dn5","8",0
"3849","6","Dn5","8",0
"3850","7","Dn5","8",0
"3851","1","FFa1","8",0
"3852","2","FFa1","8",0
"3853","3","FFa1","8",0
"3854","4","FFa1","8",0
"3855","5","FFa1","8",0
"3856","6","FFa1","8",0
"3857","7","FFa1","8",0
"3858","1","FFa2","8",0
"3859","2","FFa2","8",0
"3860","3","FFa2","8",0
"3861","4","FFa2","8",0
"3862","5","FFa2","8",0
"3863","6","FFa2","8",0
"3864","7","FFa2","8",0
"3865","1","FFa3","8",0
"3866","2","FFa3","8",0
"3867","3","FFa3","8",0
"3868","4","FFa3","8",0
"3869","5","FFa3","8",0
"3870","6","FFa3","8",0
"3871","7","FFa3","8",0
"3872","1","FFa4","8",0
"3873","2","FFa4","8",0
"3874","3","FFa4","8",0
"3875","4","FFa4","8",0
"3876","5","FFa4","8",0
"3877","6","FFa4","8",0
"3878","7","FFa4","8",0
"3879","1","FFb1","8",0
"3880","2","FFb1","8",0
"3881","3","FFb1","8",0
"3882","4","FFb1","8",0
"3883","5","FFb1","8",0
"3884","6","FFb1","8",0
"3885","7","FFb1","8",0
"3886","1","FFb2","8",0
"3887","2","FFb2","8",0
"3888","3","FFb2","8",0
"3889","4","FFb2","8",0
"3890","5","FFb2","8",0
"3891","6","FFb2","8",0
"3892","7","FFb2","8",0
"3893","1","FFb3","8",0
"3894","2","FFb3","8",0
"3895","3","FFb3","8",0
"3896","4","FFb3","8",0
"3897","5","FFb3","8",0
"3898","6","FFb3","8",0
"3899","7","FFb3","8",0
"3900","1","FFb4","8",0
"3901","2","FFb4","8",0
"3902","3","FFb4","8",0
"3903","4","FFb4","8",0
"3904","5","FFb4","8",0
"3905","6","FFb4","8",0
"3906","7","FFb4","8",0
"3907","1","FFb5","8",0
"3908","2","FFb5","8",0
"3909","3","FFb5","8",0
"3910","4","FFb5","8",0
"3911","5","FFb5","8",0
"3912","6","FFb5","8",0
"3913","7","FFb5","8",0
"3914","1","FFb6","8",0
"3915","2","FFb6","8",0
"3916","3","FFb6","8",0
"3917","4","FFb6","8",0
"3918","5","FFb6","8",0
"3919","6","FFb6","8",0
"3920","7","FFb6","8",0
"3921","1","FFc1","8",0
"3922","2","FFc1","8",0
"3923","3","FFc1","8",0
"3924","4","FFc1","8",0
"3925","5","FFc1","8",0
"3926","6","FFc1","8",0
"3927","7","FFc1","8",0
"3928","1","FFd1","8",0
"3929","2","FFd1","8",0
"3930","3","FFd1","8",0
"3931","4","FFd1","8",0
"3932","5","FFd1","8",0
"3933","6","FFd1","8",0
"3934","7","FFd1","8",0
"3935","1","FFd10","8",0
"3936","2","FFd10","8",0
"3937","3","FFd10","8",0
"3938","4","FFd10","8",0
"3939","5","FFd10","8",0
"3940","6","FFd10","8",0
"3941","7","FFd10","8",0
"3942","1","FFd11","8",0
"3943","2","FFd11","8",0
"3944","3","FFd11","8",0
"3945","4","FFd11","8",0
"3946","5","FFd11","8",0
"3947","6","FFd11","8",0
"3948","7","FFd11","8",0
"3949","1","FFd2","8",0
"3950","2","FFd2","8",0
"3951","3","FFd2","8",0
"3952","4","FFd2","8",0
"3953","5","FFd2","8",0
"3954","6","FFd2","8",0
"3955","7","FFd2","8",0
"3956","1","FFd3","8",0
"3957","2","FFd3","8",0
"3958","3","FFd3","8",0
"3959","4","FFd3","8",0
"3960","5","FFd3","8",0
"3961","6","FFd3","8",0
"3962","7","FFd3","8",0
"3963","1","FFd4","8",0
"3964","2","FFd4","8",0
"3965","3","FFd4","8",0
"3966","4","FFd4","8",0
"3967","5","FFd4","8",0
"3968","6","FFd4","8",0
"3969","7","FFd4","8",0
"3970","1","FFd5","8",0
"3971","2","FFd5","8",0
"3972","3","FFd5","8",0
"3973","4","FFd5","8",0
"3974","5","FFd5","8",0
"3975","6","FFd5","8",0
"3976","7","FFd5","8",0
"3977","1","FFd6","8",0
"3978","2","FFd6","8",0
"3979","3","FFd6","8",0
"3980","4","FFd6","8",0
"3981","5","FFd6","8",0
"3982","6","FFd6","8",0
"3983","7","FFd6","8",0
"3984","1","FFd7","8",0
"3985","2","FFd7","8",0
"3986","3","FFd7","8",0
"3987","4","FFd7","8",0
"3988","5","FFd7","8",0
"3989","6","FFd7","8",0
"3990","7","FFd7","8",0
"3991","1","FFd8","8",0
"3992","2","FFd8","8",0
"3993","3","FFd8","8",0
"3994","4","FFd8","8",0
"3995","5","FFd8","8",0
"3996","6","FFd8","8",0
"3997","7","FFd8","8",0
"3998","1","FFd9","8",0
"3999","2","FFd9","8",0
"4000","3","FFd9","8",0
"4001","4","FFd9","8",0
"4002","5","FFd9","8",0
"4003","6","FFd9","8",0
"4004","7","FFd9","8",0
"4005","1","FFf1","8",0
"4006","2","FFf1","8",0
"4007","3","FFf1","8",0
"4008","4","FFf1","8",0
"4009","5","FFf1","8",0
"4010","6","FFf1","8",0
"4011","7","FFf1","8",0
"4012","1","FFf2","8",0
"4013","2","FFf2","8",0
"4014","3","FFf2","8",0
"4015","4","FFf2","8",0
"4016","5","FFf2","8",0
"4017","6","FFf2","8",0
"4018","7","FFf2","8",0
"4019","1","FFg1","8",0
"4020","2","FFg1","8",0
"4021","3","FFg1","8",0
"4022","4","FFg1","8",0
"4023","5","FFg1","8",0
"4024","6","FFg1","8",0
"4025","7","FFg1","8",0
"4026","1","FFg2","8",0
"4027","2","FFg2","8",0
"4028","3","FFg2","8",0
"4029","4","FFg2","8",0
"4030","5","FFg2","8",0
"4031","6","FFg2","8",0
"4032","7","FFg2","8",0
"4033","1","FFg3","8",0
"4034","2","FFg3","8",0
"4035","3","FFg3","8",0
"4036","4","FFg3","8",0
"4037","5","FFg3","8",0
"4038","6","FFg3","8",0
"4039","7","FFg3","8",0
"4040","1","FFg4","8",0
"4041","2","FFg4","8",0
"4042","3","FFg4","8",0
"4043","4","FFg4","8",0
"4044","5","FFg4","8",0
"4045","6","FFg4","8",0
"4046","7","FFg4","8",0
"4047","1","FFg5","8",0
"4048","2","FFg5","8",0
"4049","3","FFg5","8",0
"4050","4","FFg5","8",0
"4051","5","FFg5","8",0
"4052","6","FFg5","8",0
"4053","7","FFg5","8",0
"4054","1","FFh1","8",0
"4055","2","FFh1","8",0
"4056","3","FFh1","8",0
"4057","4","FFh1","8",0
"4058","5","FFh1","8",0
"4059","6","FFh1","8",0
"4060","7","FFh1","8",0
"4061","1","FFh10","8",0
"4062","2","FFh10","8",0
"4063","3","FFh10","8",0
"4064","4","FFh10","8",0
"4065","5","FFh10","8",0
"4066","6","FFh10","8",0
"4067","7","FFh10","8",0
"4068","1","FFh11","8",0
"4069","2","FFh11","8",0
"4070","3","FFh11","8",0
"4071","4","FFh11","8",0
"4072","5","FFh11","8",0
"4073","6","FFh11","8",0
"4074","7","FFh11","8",0
"4075","1","FFh2","8",0
"4076","2","FFh2","8",0
"4077","3","FFh2","8",0
"4078","4","FFh2","8",0
"4079","5","FFh2","8",0
"4080","6","FFh2","8",0
"4081","7","FFh2","8",0
"4082","1","FFh3","8",0
"4083","2","FFh3","8",0
"4084","3","FFh3","8",0
"4085","4","FFh3","8",0
"4086","5","FFh3","8",0
"4087","6","FFh3","8",0
"4088","7","FFh3","8",0
"4089","1","FFh4","8",0
"4090","2","FFh4","8",0
"4091","3","FFh4","8",0
"4092","4","FFh4","8",0
"4093","5","FFh4","8",0
"4094","6","FFh4","8",0
"4095","7","FFh4","8",0
"4096","1","FFh5","8",0
"4097","2","FFh5","8",0
"4098","3","FFh5","8",0
"4099","4","FFh5","8",0
"4100","5","FFh5","8",0
"4101","6","FFh5","8",0
"4102","7","FFh5","8",0
"4103","1","FFh6","8",0
"4104","2","FFh6","8",0
"4105","3","FFh6","8",0
"4106","4","FFh6","8",0
"4107","5","FFh6","8",0
"4108","6","FFh6","8",0
"4109","7","FFh6","8",0
"4110","1","FFh7","8",0
"4111","2","FFh7","8",0
"4112","3","FFh7","8",0
"4113","4","FFh7","8",0
"4114","5","FFh7","8",0
"4115","6","FFh7","8",0
"4116","7","FFh7","8",0
"4117","1","FFh8","8",0
"4118","2","FFh8","8",0
"4119","3","FFh8","8",0
"4120","4","FFh8","8",0
"4121","5","FFh8","8",0
"4122","6","FFh8","8",0
"4123","7","FFh8","8",0
"4124","1","FFh9","8",0
"4125","2","FFh9","8",0
"4126","3","FFh9","8",0
"4127","4","FFh9","8",0
"4128","5","FFh9","8",0
"4129","6","FFh9","8",0
"4130","7","FFh9","8",0
"4131","1","FFl1","8",0
"4132","2","FFl1","8",0
"4133","3","FFl1","8",0
"4134","4","FFl1","8",0
"4135","5","FFl1","8",0
"4136","6","FFl1","8",0
"4137","7","FFl1","8",0
"4138","1","FFl2","8",0
"4139","2","FFl2","8",0
"4140","3","FFl2","8",0
"4141","4","FFl2","8",0
"4142","5","FFl2","8",0
"4143","6","FFl2","8",0
"4144","7","FFl2","8",0
"4145","1","FFl3","8",0
"4146","2","FFl3","8",0
"4147","3","FFl3","8",0
"4148","4","FFl3","8",0
"4149","5","FFl3","8",0
"4150","6","FFl3","8",0
"4151","7","FFl3","8",0
"4152","1","FFq1","8",0
"4153","2","FFq1","8",0
"4154","3","FFq1","8",0
"4155","4","FFq1","8",0
"4156","5","FFq1","8",0
"4157","6","FFq1","8",0
"4158","7","FFq1","8",0
"4159","1","FFq2","8",0
"4160","2","FFq2","8",0
"4161","3","FFq2","8",0
"4162","4","FFq2","8",0
"4163","5","FFq2","8",0
"4164","6","FFq2","8",0
"4165","7","FFq2","8",0
"4166","1","FFq3","8",4
"4167","2","FFq3","8",0
"4168","3","FFq3","8",0
"4169","4","FFq3","8",0
"4170","5","FFq3","8",0
"4171","6","FFq3","8",0
"4172","7","FFq3","8",0
"4173","1","FFq4","8",0
"4174","2","FFq4","8",0
"4175","3","FFq4","8",0
"4176","4","FFq4","8",0
"4177","5","FFq4","8",0
"4178","6","FFq4","8",0
"4179","7","FFq4","8",0
"4180","1","FFq5","8",0
"4181","2","FFq5","8",0
"4182","3","FFq5","8",0
"4183","4","FFq5","8",0
"4184","5","FFq5","8",0
"4185","6","FFq5","8",0
"4186","7","FFq5","8",0
"4187","1","FFq6","8",0
"4188","2","FFq6","8",0
"4189","3","FFq6","8",0
"4190","4","FFq6","8",0
"4191","5","FFq6","8",0
"4192","6","FFq6","8",0
"4193","7","FFq6","8",0
"4194","1","FFs1","8",0
"4195","2","FFs1","8",0
"4196","3","FFs1","8",0
"4197","4","FFs1","8",0
"4198","5","FFs1","8",0
"4199","6","FFs1","8",0
"4200","7","FFs1","8",0
"4201","1","FFs10","8",0
"4202","2","FFs10","8",0
"4203","3","FFs10","8",0
"4204","4","FFs10","8",0
"4205","5","FFs10","8",0
"4206","6","FFs10","8",0
"4207","7","FFs10","8",0
"4208","1","FFs11","8",0
"4209","2","FFs11","8",0
"4210","3","FFs11","8",0
"4211","4","FFs11","8",0
"4212","5","FFs11","8",0
"4213","6","FFs11","8",0
"4214","7","FFs11","8",0
"4215","1","FFs12","8",0
"4216","2","FFs12","8",0
"4217","3","FFs12","8",0
"4218","4","FFs12","8",0
"4219","5","FFs12","8",0
"4220","6","FFs12","8",0
"4221","7","FFs12","8",0
"4222","1","FFs13","8",0
"4223","2","FFs13","8",0
"4224","3","FFs13","8",0
"4225","4","FFs13","8",0
"4226","5","FFs13","8",0
"4227","6","FFs13","8",0
"4228","7","FFs13","8",0
"4229","1","FFs14","8",0
"4230","2","FFs14","8",0
"4231","3","FFs14","8",0
"4232","4","FFs14","8",0
"4233","5","FFs14","8",0
"4234","6","FFs14","8",0
"4235","7","FFs14","8",0
"4236","1","FFs15","8",0
"4237","2","FFs15","8",0
"4238","3","FFs15","8",0
"4239","4","FFs15","8",0
"4240","5","FFs15","8",0
"4241","6","FFs15","8",0
"4242","7","FFs15","8",0
"4243","1","FFs16","8",0
"4244","2","FFs16","8",0
"4245","3","FFs16","8",0
"4246","4","FFs16","8",0
"4247","5","FFs16","8",0
"4248","6","FFs16","8",0
"4249","7","FFs16","8",0
"4250","1","FFs17","8",0
"4251","2","FFs17","8",0
"4252","3","FFs17","8",0
"4253","4","FFs17","8",0
"4254","5","FFs17","8",0
"4255","6","FFs17","8",0
"4256","7","FFs17","8",0
"4257","1","FFs18","8",0
"4258","2","FFs18","8",0
"4259","3","FFs18","8",0
"4260","4","FFs18","8",0
"4261","5","FFs18","8",0
"4262","6","FFs18","8",0
"4263","7","FFs18","8",0
"4264","1","FFs19","8",0
"4265","2","FFs19","8",0
"4266","3","FFs19","8",0
"4267","4","FFs19","8",0
"4268","5","FFs19","8",0
"4269","6","FFs19","8",0
"4270","7","FFs19","8",0
"4271","1","FFs2","8",0
"4272","2","FFs2","8",0
"4273","3","FFs2","8",0
"4274","4","FFs2","8",0
"4275","5","FFs2","8",0
"4276","6","FFs2","8",0
"4277","7","FFs2","8",0
"4278","1","FFs20","8",0
"4279","2","FFs20","8",0
"4280","3","FFs20","8",0
"4281","4","FFs20","8",0
"4282","5","FFs20","8",0
"4283","6","FFs20","8",0
"4284","7","FFs20","8",0
"4285","1","FFs21","8",0
"4286","2","FFs21","8",0
"4287","3","FFs21","8",0
"4288","4","FFs21","8",0
"4289","5","FFs21","8",0
"4290","6","FFs21","8",0
"4291","7","FFs21","8",0
"4292","1","FFs22","8",0
"4293","2","FFs22","8",0
"4294","3","FFs22","8",0
"4295","4","FFs22","8",0
"4296","5","FFs22","8",0
"4297","6","FFs22","8",0
"4298","7","FFs22","8",0
"4299","1","FFs23","8",1
"4300","2","FFs23","8",0
"4301","3","FFs23","8",0
"4302","4","FFs23","8",0
"4303","5","FFs23","8",0
"4304","6","FFs23","8",0
"4305","7","FFs23","8",0
"4306","1","FFs24","8",2
"4307","2","FFs24","8",0
"4308","3","FFs24","8",0
"4309","4","FFs24","8",0
"4310","5","FFs24","8",0
"4311","6","FFs24","8",0
"4312","7","FFs24","8",0
"4313","1","FFs25","8",0
"4314","2","FFs25","8",0
"4315","3","FFs25","8",0
"4316","4","FFs25","8",0
"4317","5","FFs25","8",0
"4318","6","FFs25","8",0
"4319","7","FFs25","8",0
"4320","1","FFs26","8",0
"4321","2","FFs26","8",0
"4322","3","FFs26","8",0
"4323","4","FFs26","8",0
"4324","5","FFs26","8",0
"4325","6","FFs26","8",0
"4326","7","FFs26","8",0
"4327","1","FFs27","8",0
"4328","2","FFs27","8",0
"4329","3","FFs27","8",0
"4330","4","FFs27","8",0
"4331","5","FFs27","8",0
"4332","6","FFs27","8",0
"4333","7","FFs27","8",0
"4334","1","FFs28","8",0
"4335","2","FFs28","8",0
"4336","3","FFs28","8",0
"4337","4","FFs28","8",0
"4338","5","FFs28","8",0
"4339","6","FFs28","8",0
"4340","7","FFs28","8",0
"4341","1","FFs29","8",0
"4342","2","FFs29","8",0
"4343","3","FFs29","8",0
"4344","4","FFs29","8",0
"4345","5","FFs29","8",0
"4346","6","FFs29","8",0
"4347","7","FFs29","8",0
"4348","1","FFs3","8",0
"4349","2","FFs3","8",0
"4350","3","FFs3","8",0
"4351","4","FFs3","8",0
"4352","5","FFs3","8",0
"4353","6","FFs3","8",0
"4354","7","FFs3","8",0
"4355","1","FFs30","8",0
"4356","2","FFs30","8",0
"4357","3","FFs30","8",0
"4358","4","FFs30","8",0
"4359","5","FFs30","8",0
"4360","6","FFs30","8",0
"4361","7","FFs30","8",0
"4362","1","FFs31","8",0
"4363","2","FFs31","8",0
"4364","3","FFs31","8",0
"4365","4","FFs31","8",0
"4366","5","FFs31","8",0
"4367","6","FFs31","8",0
"4368","7","FFs31","8",0
"4369","1","FFs32","8",0
"4370","2","FFs32","8",0
"4371","3","FFs32","8",0
"4372","4","FFs32","8",0
"4373","5","FFs32","8",0
"4374","6","FFs32","8",0
"4375","7","FFs32","8",0
"4376","1","FFs4","8",0
"4377","2","FFs4","8",0
"4378","3","FFs4","8",0
"4379","4","FFs4","8",0
"4380","5","FFs4","8",0
"4381","6","FFs4","8",0
"4382","7","FFs4","8",0
"4383","1","FFs5","8",0
"4384","2","FFs5","8",0
"4385","3","FFs5","8",0
"4386","4","FFs5","8",0
"4387","5","FFs5","8",0
"4388","6","FFs5","8",0
"4389","7","FFs5","8",0
"4390","1","FFs6","8",0
"4391","2","FFs6","8",0
"4392","3","FFs6","8",0
"4393","4","FFs6","8",0
"4394","5","FFs6","8",0
"4395","6","FFs6","8",0
"4396","7","FFs6","8",0
"4397","1","FFs7","8",0
"4398","2","FFs7","8",0
"4399","3","FFs7","8",0
"4400","4","FFs7","8",0
"4401","5","FFs7","8",0
"4402","6","FFs7","8",0
"4403","7","FFs7","8",0
"4404","1","FFs8","8",0
"4405","2","FFs8","8",0
"4406","3","FFs8","8",0
"4407","4","FFs8","8",0
"4408","5","FFs8","8",0
"4409","6","FFs8","8",0
"4410","7","FFs8","8",0
"4411","1","FFs9","8",0
"4412","2","FFs9","8",0
"4413","3","FFs9","8",0
"4414","4","FFs9","8",0
"4415","5","FFs9","8",0
"4416","6","FFs9","8",0
"4417","7","FFs9","8",0
"4418","1","FFt1","8",0
"4419","2","FFt1","8",0
"4420","3","FFt1","8",0
"4421","4","FFt1","8",0
"4422","5","FFt1","8",0
"4423","6","FFt1","8",0
"4424","7","FFt1","8",0
"4425","1","FFt2","8",0
"4426","2","FFt2","8",0
"4427","3","FFt2","8",0
"4428","4","FFt2","8",0
"4429","5","FFt2","8",0
"4430","6","FFt2","8",0
"4431","7","FFt2","8",0
"4432","1","FOa1","8",0
"4433","2","FOa1","8",0
"4434","3","FOa1","8",0
"4435","4","FOa1","8",0
"4436","5","FOa1","8",0
"4437","6","FOa1","8",0
"4438","7","FOa1","8",0
"4439","1","FOa2","8",0
"4440","2","FOa2","8",0
"4441","3","FOa2","8",0
"4442","4","FOa2","8",0
"4443","5","FOa2","8",0
"4444","6","FOa2","8",0
"4445","7","FOa2","8",0
"4446","1","FOa3","8",0
"4447","2","FOa3","8",0
"4448","3","FOa3","8",0
"4449","4","FOa3","8",0
"4450","5","FOa3","8",0
"4451","6","FOa3","8",0
"4452","7","FOa3","8",0
"4453","1","FOz1","8",0
"4454","2","FOz1","8",0
"4455","3","FOz1","8",0
"4456","4","FOz1","8",0
"4457","5","FOz1","8",0
"4458","6","FOz1","8",0
"4459","7","FOz1","8",0
"4460","1","FOz2","8",0
"4461","2","FOz2","8",0
"4462","3","FOz2","8",0
"4463","4","FOz2","8",0
"4464","5","FOz2","8",0
"4465","6","FOz2","8",0
"4466","7","FOz2","8",0
"4467","1","FOz3","8",0
"4468","2","FOz3","8",0
"4469","3","FOz3","8",0
"4470","4","FOz3","8",0
"4471","5","FOz3","8",0
"4472","6","FOz3","8",0
"4473","7","FOz3","8",0
"4474","1","FOz4","8",0
"4475","2","FOz4","8",0
"4476","3","FOz4","8",0
"4477","4","FOz4","8",0
"4478","5","FOz4","8",0
"4479","6","FOz4","8",0
"4480","7","FOz4","8",0
"4481","1","FOz5","8",0
"4482","2","FOz5","8",0
"4483","3","FOz5","8",0
"4484","4","FOz5","8",0
"4485","5","FOz5","8",0
"4486","6","FOz5","8",0
"4487","7","FOz5","8",0
"4488","1","FOz6","8",0
"4489","2","FOz6","8",0
"4490","3","FOz6","8",0
"4491","4","FOz6","8",0
"4492","5","FOz6","8",0
"4493","6","FOz6","8",0
"4494","7","FOz6","8",0
"4495","1","FOz7","8",0
"4496","2","FOz7","8",0
"4497","3","FOz7","8",0
"4498","4","FOz7","8",0
"4499","5","FOz7","8",0
"4500","6","FOz7","8",0
"4501","7","FOz7","8",0
"4502","1","FOz8","8",0
"4503","2","FOz8","8",0
"4504","3","FOz8","8",0
"4505","4","FOz8","8",0
"4506","5","FOz8","8",0
"4507","6","FOz8","8",0
"4508","7","FOz8","8",0
"4509","1","FOz9","8",0
"4510","2","FOz9","8",0
"4511","3","FOz9","8",0
"4512","4","FOz9","8",0
"4513","5","FOz9","8",0
"4514","6","FOz9","8",0
"4515","7","FOz9","8",0
"4516","1","FRa1","8",0
"4517","2","FRa1","8",0
"4518","3","FRa1","8",0
"4519","4","FRa1","8",0
"4520","5","FRa1","8",0
"4521","6","FRa1","8",0
"4522","7","FRa1","8",0
"4523","1","FRa2","8",0
"4524","2","FRa2","8",0
"4525","3","FRa2","8",0
"4526","4","FRa2","8",0
"4527","5","FRa2","8",0
"4528","6","FRa2","8",0
"4529","7","FRa2","8",0
"4530","1","FRc1","8",0
"4531","2","FRc1","8",0
"4532","3","FRc1","8",0
"4533","4","FRc1","8",0
"4534","5","FRc1","8",0
"4535","6","FRc1","8",0
"4536","7","FRc1","8",0
"4537","1","FRc2","8",0
"4538","2","FRc2","8",0
"4539","3","FRc2","8",0
"4540","4","FRc2","8",0
"4541","5","FRc2","8",0
"4542","6","FRc2","8",0
"4543","7","FRc2","8",0
"4544","1","FRd1","8",0
"4545","2","FRd1","8",0
"4546","3","FRd1","8",0
"4547","4","FRd1","8",0
"4548","5","FRd1","8",0
"4549","6","FRd1","8",0
"4550","7","FRd1","8",0
"4551","1","FRd2","8",0
"4552","2","FRd2","8",0
"4553","3","FRd2","8",0
"4554","4","FRd2","8",0
"4555","5","FRd2","8",0
"4556","6","FRd2","8",0
"4557","7","FRd2","8",0
"4558","1","FRg1","8",0
"4559","2","FRg1","8",0
"4560","3","FRg1","8",0
"4561","4","FRg1","8",0
"4562","5","FRg1","8",0
"4563","6","FRg1","8",0
"4564","7","FRg1","8",0
"4565","1","FRg2","8",0
"4566","2","FRg2","8",0
"4567","3","FRg2","8",0
"4568","4","FRg2","8",0
"4569","5","FRg2","8",0
"4570","6","FRg2","8",0
"4571","7","FRg2","8",0
"4572","1","FRg3","8",0
"4573","2","FRg3","8",0
"4574","3","FRg3","8",0
"4575","4","FRg3","8",0
"4576","5","FRg3","8",0
"4577","6","FRg3","8",0
"4578","7","FRg3","8",0
"4579","1","FRl1","8",0
"4580","2","FRl1","8",0
"4581","3","FRl1","8",0
"4582","4","FRl1","8",0
"4583","5","FRl1","8",0
"4584","6","FRl1","8",0
"4585","7","FRl1","8",0
"4586","1","FRs1","8",0
"4587","2","FRs1","8",0
"4588","3","FRs1","8",0
"4589","4","FRs1","8",0
"4590","5","FRs1","8",0
"4591","6","FRs1","8",0
"4592","7","FRs1","8",0
"4593","1","FRs10","8",0
"4594","2","FRs10","8",0
"4595","3","FRs10","8",0
"4596","4","FRs10","8",0
"4597","5","FRs10","8",0
"4598","6","FRs10","8",0
"4599","7","FRs10","8",0
"4600","1","FRs11","8",0
"4601","2","FRs11","8",0
"4602","3","FRs11","8",0
"4603","4","FRs11","8",0
"4604","5","FRs11","8",0
"4605","6","FRs11","8",0
"4606","7","FRs11","8",0
"4607","1","FRs12","8",0
"4608","2","FRs12","8",0
"4609","3","FRs12","8",0
"4610","4","FRs12","8",0
"4611","5","FRs12","8",0
"4612","6","FRs12","8",0
"4613","7","FRs12","8",0
"4614","1","FRs13","8",0
"4615","2","FRs13","8",0
"4616","3","FRs13","8",0
"4617","4","FRs13","8",0
"4618","5","FRs13","8",0
"4619","6","FRs13","8",0
"4620","7","FRs13","8",0
"4621","1","FRs14","8",0
"4622","2","FRs14","8",0
"4623","3","FRs14","8",0
"4624","4","FRs14","8",0
"4625","5","FRs14","8",0
"4626","6","FRs14","8",0
"4627","7","FRs14","8",0
"4628","1","FRs15","8",0
"4629","2","FRs15","8",0
"4630","3","FRs15","8",0
"4631","4","FRs15","8",0
"4632","5","FRs15","8",0
"4633","6","FRs15","8",0
"4634","7","FRs15","8",0
"4635","1","FRs16","8",0
"4636","2","FRs16","8",0
"4637","3","FRs16","8",0
"4638","4","FRs16","8",0
"4639","5","FRs16","8",0
"4640","6","FRs16","8",0
"4641","7","FRs16","8",0
"4642","1","FRs17","8",0
"4643","2","FRs17","8",0
"4644","3","FRs17","8",0
"4645","4","FRs17","8",0
"4646","5","FRs17","8",0
"4647","6","FRs17","8",0
"4648","7","FRs17","8",0
"4649","1","FRs18","8",0
"4650","2","FRs18","8",0
"4651","3","FRs18","8",0
"4652","4","FRs18","8",0
"4653","5","FRs18","8",0
"4654","6","FRs18","8",0
"4655","7","FRs18","8",0
"4656","1","FRs19","8",0
"4657","2","FRs19","8",0
"4658","3","FRs19","8",0
"4659","4","FRs19","8",0
"4660","5","FRs19","8",0
"4661","6","FRs19","8",0
"4662","7","FRs19","8",0
"4663","1","FRs2","8",0
"4664","2","FRs2","8",0
"4665","3","FRs2","8",0
"4666","4","FRs2","8",0
"4667","5","FRs2","8",0
"4668","6","FRs2","8",0
"4669","7","FRs2","8",0
"4670","1","FRs20","8",0
"4671","2","FRs20","8",0
"4672","3","FRs20","8",0
"4673","4","FRs20","8",0
"4674","5","FRs20","8",0
"4675","6","FRs20","8",0
"4676","7","FRs20","8",0
"4677","1","FRs3","8",0
"4678","2","FRs3","8",0
"4679","3","FRs3","8",0
"4680","4","FRs3","8",0
"4681","5","FRs3","8",0
"4682","6","FRs3","8",0
"4683","7","FRs3","8",0
"4684","1","FRs4","8",0
"4685","2","FRs4","8",0
"4686","3","FRs4","8",0
"4687","4","FRs4","8",0
"4688","5","FRs4","8",0
